timestamp,filename,word_count,tokens_used,status
2026-04-23 20:36:22,aws_security_03_networking_transit_gateway_security.txt,932,1328,SUCCESS
2026-04-23 20:36:42,aws_security_04_data_protection_s3_bucket_security_and_p.txt,1023,1558,SUCCESS
2026-04-23 20:36:59,aws_security_04_data_protection_aws_kms_key_management.txt,989,1342,SUCCESS
2026-04-23 20:37:19,aws_security_04_data_protection_secrets_manager_and_para.txt,961,1387,SUCCESS
2026-04-23 20:37:35,aws_security_04_data_protection_rds_encryption_and_secur.txt,910,1189,SUCCESS
2026-04-23 20:37:54,aws_security_04_data_protection_dynamodb_security.txt,944,1394,SUCCESS
2026-04-23 20:38:12,aws_security_05_compute_ec2_instance_hardening.txt,964,1368,SUCCESS
2026-04-23 20:38:30,aws_security_05_compute_lambda_security_best_practices.txt,947,1424,SUCCESS
2026-04-23 20:38:48,aws_security_05_compute_ecseks_container_security.txt,927,1340,SUCCESS
2026-04-23 20:39:06,aws_security_05_compute_systems_manager_patch_management.txt,1001,1414,SUCCESS
2026-04-23 20:39:23,gcp_security_01_iam_cloud_iam_roles_and_bindings.txt,861,1252,SUCCESS
2026-04-23 20:39:42,gcp_security_01_iam_service_accounts_security.txt,908,1310,SUCCESS
2026-04-23 20:39:59,gcp_security_01_iam_organization_policies.txt,989,1342,SUCCESS
2026-04-23 20:40:16,gcp_security_01_iam_workload_identity_federation.txt,973,1260,SUCCESS
2026-04-23 20:40:33,gcp_security_02_security_services_security_command_cente.txt,917,1206,SUCCESS
2026-04-23 20:40:51,gcp_security_02_security_services_cloud_armor_waf.txt,1019,1420,SUCCESS
2026-04-23 20:41:06,gcp_security_02_security_services_binary_authorization.txt,856,1122,SUCCESS
2026-04-23 20:41:24,gcp_security_02_security_services_cloud_audit_logs.txt,976,1291,SUCCESS
2026-04-23 20:41:43,gcp_security_03_networking_vpc_firewall_rules.txt,954,1400,SUCCESS
2026-04-23 20:42:02,gcp_security_03_networking_cloud_nat_configuration.txt,897,1143,SUCCESS
2026-04-23 20:42:21,gcp_security_03_networking_private_google_access.txt,896,1225,SUCCESS
2026-04-23 20:42:42,gcp_security_04_data_protection_cloud_kms_encryption.txt,1031,1450,SUCCESS
2026-04-23 20:42:58,gcp_security_04_data_protection_cloud_storage_security.txt,782,1083,SUCCESS
2026-04-23 20:43:17,gcp_security_04_data_protection_bigquery_security.txt,911,1289,SUCCESS
2026-04-23 20:43:35,gcp_security_05_compute_gce_hardening.txt,910,1278,SUCCESS
2026-04-23 20:43:55,gcp_security_05_compute_gke_security_policies.txt,1118,1581,SUCCESS
2026-04-23 20:44:12,gcp_security_05_compute_cloud_run_security.txt,935,1235,SUCCESS
2026-04-23 20:44:31,nist_frameworks_01_nist_csf_identify_function_implementa.txt,977,1365,SUCCESS
2026-04-23 20:44:53,nist_frameworks_01_nist_csf_protect_function_controls.txt,964,1456,SUCCESS
2026-04-23 20:45:11,nist_frameworks_01_nist_csf_detect_function_monitoring.txt,978,1253,SUCCESS
2026-04-23 20:45:29,nist_frameworks_01_nist_csf_respond_function_procedures.txt,933,1279,SUCCESS
2026-04-23 20:45:50,nist_frameworks_01_nist_csf_recover_function_planning.txt,1091,1488,SUCCESS
2026-04-23 20:46:11,nist_frameworks_02_nist_800_53_access_control_family_ac.txt,963,1488,SUCCESS
2026-04-23 20:46:32,nist_frameworks_02_nist_800_53_audit_and_accountability_.txt,969,1392,SUCCESS
2026-04-23 20:46:53,nist_frameworks_02_nist_800_53_incident_response_ir.txt,1009,1470,SUCCESS
2026-04-23 20:47:12,nist_frameworks_02_nist_800_53_system_and_communications.txt,1019,1404,SUCCESS
2026-04-23 20:47:30,nist_frameworks_02_nist_800_53_system_and_information_in.txt,928,1340,SUCCESS
2026-04-23 20:47:46,nist_frameworks_03_nist_800_171_cui_protection_requireme.txt,921,1207,SUCCESS
2026-04-23 20:48:03,nist_frameworks_03_nist_800_171_dfars_compliance.txt,892,1276,SUCCESS
2026-04-23 20:48:22,nist_frameworks_04_rmf_risk_management_framework_steps.txt,989,1386,SUCCESS
2026-04-23 20:48:41,nist_frameworks_04_rmf_security_categorization.txt,986,1366,SUCCESS
2026-04-23 20:48:58,nist_frameworks_04_rmf_continuous_monitoring.txt,973,1312,SUCCESS
2026-04-23 20:49:16,compliance_general_01_iso_27001_annex_a_controls_impleme.txt,917,1285,SUCCESS
2026-04-23 20:49:33,compliance_general_01_iso_27001_risk_assessment_methodol.txt,956,1312,SUCCESS
2026-04-23 20:49:48,compliance_general_01_iso_27001_statement_of_applicabili.txt,784,1080,SUCCESS
2026-04-23 20:50:07,compliance_general_01_iso_27001_internal_audit_procedure.txt,937,1289,SUCCESS
2026-04-23 20:50:30,compliance_general_02_pci_dss_pci_dss_v4.0_requirements__NEEDS_REVIEW.txt,1206,1700,WARNING_WC_1206
2026-04-23 20:50:47,compliance_general_02_pci_dss_network_segmentation_for_p.txt,990,1299,SUCCESS
2026-04-23 20:51:09,compliance_general_02_pci_dss_encryption_requirements.txt,1054,1500,SUCCESS
2026-04-23 20:51:30,compliance_general_02_pci_dss_access_control_requirement_NEEDS_REVIEW.txt,1204,1589,WARNING_WC_1204
2026-04-23 20:51:50,compliance_general_03_hipaa_privacy_rule_requirements_NEEDS_REVIEW.txt,1245,1564,WARNING_WC_1245
2026-04-23 20:52:09,compliance_general_03_hipaa_security_rule_technical_safe.txt,969,1403,SUCCESS
2026-04-23 20:52:29,compliance_general_03_hipaa_breach_notification_procedur.txt,1172,1517,SUCCESS
2026-04-23 20:53:02,compliance_general_04_soc2_trust_service_criteria.txt,1118,1598,SUCCESS
2026-04-23 20:53:19,compliance_general_04_soc2_soc_2_type_ii_audit_preparati.txt,1042,1257,SUCCESS
2026-04-23 20:53:35,compliance_general_04_soc2_evidence_collection.txt,925,1256,SUCCESS
2026-04-23 20:53:52,compliance_general_05_gdpr_data_protection_principles_ar.txt,1011,1320,SUCCESS
2026-04-23 20:54:08,compliance_general_05_gdpr_security_measures_article_32.txt,947,1248,SUCCESS
2026-04-23 20:54:27,compliance_general_05_gdpr_breach_notification_article_3.txt,1112,1447,SUCCESS
2026-04-23 20:54:45,compliance_general_05_gdpr_data_subject_rights.txt,1079,1419,SUCCESS
2026-04-23 20:55:00,compliance_general_06_audit_compliance_audit_procedures.txt,866,1161,SUCCESS
2026-04-23 20:55:15,compliance_general_06_audit_gap_analysis_techniques.txt,871,1121,SUCCESS
2026-04-23 20:55:30,compliance_general_06_audit_evidence_collection_automati.txt,894,1197,SUCCESS
2026-04-23 20:55:46,compliance_general_06_audit_remediation_planning.txt,843,1184,SUCCESS
2026-04-23 20:56:01,network_security_01_firewalls_firewall_rule_management.txt,888,1160,SUCCESS
2026-04-23 20:56:18,network_security_01_firewalls_next-gen_firewall_features.txt,944,1305,SUCCESS
2026-04-23 20:56:38,network_security_01_firewalls_palo_alto_configuration.txt,1024,1485,SUCCESS
2026-04-23 20:57:08,network_security_02_ids_ips_snort_rule_writing_NEEDS_REVIEW.txt,1319,2500,WARNING_WC_1319
2026-04-23 20:57:28,network_security_02_ids_ips_suricata_configuration.txt,817,1427,SUCCESS
2026-04-23 20:57:45,network_security_02_ids_ips_alert_tuning_and_management.txt,977,1328,SUCCESS
2026-04-23 20:58:00,network_security_03_zero_trust_zero_trust_architecture_d.txt,826,1176,SUCCESS
2026-04-23 20:58:17,network_security_03_zero_trust_micro-segmentation.txt,852,1156,SUCCESS
2026-04-23 20:58:34,network_security_03_zero_trust_identity-based_access.txt,960,1265,SUCCESS
2026-04-23 20:58:52,network_security_04_vpn_ipsec_vpn_configuration.txt,932,1498,SUCCESS
2026-04-23 20:59:11,network_security_04_vpn_ssl_vpn_security.txt,948,1409,SUCCESS
2026-04-23 20:59:29,network_security_04_vpn_wireguard_setup.txt,924,1353,SUCCESS
2026-04-23 20:59:49,linux_security_01_hardening_cis_linux_benchmarks.txt,989,1526,SUCCESS
2026-04-23 21:00:09,linux_security_01_hardening_selinux_and_apparmor.txt,870,1506,SUCCESS
2026-04-23 21:00:30,linux_security_01_hardening_ssh_hardening.txt,870,1539,SUCCESS
2026-04-23 21:00:50,linux_security_01_hardening_kernel_parameters_security.txt,833,1463,SUCCESS
2026-04-23 21:01:10,linux_security_02_logging_syslog_analysis.txt,994,1484,SUCCESS
2026-04-23 21:01:30,linux_security_02_logging_auditd_configuration.txt,813,1506,SUCCESS
2026-04-23 21:01:49,linux_security_02_logging_siem_integration.txt,1047,1510,SUCCESS
2026-04-23 21:02:06,linux_security_03_package_security_repository_signing_ve.txt,932,1304,SUCCESS
2026-04-23 21:02:23,linux_security_03_package_security_vulnerability_scannin.txt,869,1212,SUCCESS
2026-04-23 21:02:39,linux_security_03_package_security_patch_management.txt,924,1274,SUCCESS
2026-04-23 21:03:02,linux_security_04_network_iptables_and_nftables.txt,1008,1846,SUCCESS
2026-04-23 21:03:22,linux_security_04_network_tcp_wrappers.txt,942,1563,SUCCESS
2026-04-23 21:03:38,linux_security_04_network_port_security.txt,905,1202,SUCCESS
2026-04-23 21:03:59,siem_platforms_01_splunk_spl_query_writing.txt,1038,1640,SUCCESS
2026-04-23 21:04:16,siem_platforms_01_splunk_dashboard_and_report_creation.txt,962,1355,SUCCESS
2026-04-23 21:04:34,siem_platforms_01_splunk_alert_and_correlation_rules.txt,929,1283,SUCCESS
2026-04-23 21:04:54,siem_platforms_01_splunk_data_onboarding.txt,989,1493,SUCCESS
2026-04-23 21:05:12,siem_platforms_01_splunk_enterprise_security_content.txt,972,1388,SUCCESS
2026-04-23 21:05:31,siem_platforms_02_qradar_qradar_offense_management.txt,1083,1395,SUCCESS
2026-04-23 21:05:50,siem_platforms_02_qradar_aql_queries.txt,945,1417,SUCCESS
2026-04-23 21:06:07,siem_platforms_02_qradar_log_source_configuration.txt,909,1271,SUCCESS
2026-04-23 21:06:27,siem_platforms_03_edr_xdr_crowdstrike_falcon_queries_rap.txt,904,1447,SUCCESS
2026-04-23 21:06:44,siem_platforms_03_edr_xdr_microsoft_defender_for_endpoin.txt,908,1258,SUCCESS
2026-04-23 21:06:59,siem_platforms_03_edr_xdr_carbon_black_response.txt,798,1054,SUCCESS
2026-04-23 21:07:17,siem_platforms_03_edr_xdr_sentinelone_deep_visibility.txt,994,1372,SUCCESS
2026-04-23 21:07:34,siem_platforms_03_edr_xdr_edr_alert_investigation.txt,845,1265,SUCCESS
2026-04-23 21:07:52,vulnerability_management_01_scanning_nessus_scan_configu.txt,895,1298,SUCCESS
2026-04-23 21:08:10,vulnerability_management_01_scanning_qualys_vulnerabilit.txt,928,1314,SUCCESS
2026-04-23 21:08:30,vulnerability_management_01_scanning_openvas_setup_and_s.txt,927,1428,SUCCESS
2026-04-23 21:08:48,vulnerability_management_02_patch_management_windows_pat.txt,956,1331,SUCCESS
2026-04-23 21:09:08,vulnerability_management_02_patch_management_linux_patch.txt,1052,1531,SUCCESS
2026-04-23 21:09:28,vulnerability_management_02_patch_management_application.txt,1033,1470,SUCCESS
2026-04-23 21:09:47,vulnerability_management_02_patch_management_patch_prior.txt,1008,1441,SUCCESS
2026-04-23 21:10:09,vulnerability_management_03_cve_analysis_cvss_scoring_in.txt,1017,1587,SUCCESS
2026-04-23 21:10:26,vulnerability_management_03_cve_analysis_exploit_availab.txt,893,1248,SUCCESS
2026-04-23 21:10:44,vulnerability_management_03_cve_analysis_risk-based_prio.txt,896,1353,SUCCESS
2026-04-23 21:11:00,vulnerability_management_04_security_testing_penetration.txt,909,1201,SUCCESS
2026-04-23 21:11:18,vulnerability_management_04_security_testing_web_applica.txt,990,1336,SUCCESS
2026-04-23 21:11:34,vulnerability_management_04_security_testing_api_securit.txt,878,1174,SUCCESS
2026-04-23 21:11:53,application_security_01_web_security_owasp_top_10_vulner.txt,1117,1498,SUCCESS
2026-04-23 21:12:11,application_security_01_web_security_sql_injection_preve.txt,1059,1393,SUCCESS
2026-04-23 21:12:31,application_security_01_web_security_xss_and_csrf_protec.txt,997,1517,SUCCESS
2026-04-23 21:12:50,application_security_01_web_security_authentication_flaw.txt,979,1367,SUCCESS
2026-04-23 21:13:09,application_security_01_web_security_server-side_request.txt,918,1388,SUCCESS
2026-04-23 21:13:26,application_security_02_api_security_rest_api_security.txt,912,1246,SUCCESS
